"fit","se.fit","Distance.st","area.st","Distance","Area","Area.rd","SeUp","SeLo","pred.rel","upr.rel","lwr.rel","pred","upr","lwr"
0.443378630335455,0.0248963850479072,-0.599122549450733,0.072,55.3249696488569,9.99948536413862,10,0.492175545029353,0.394581715641557,0.60906379560075,0.620618801073282,0.597385165791478,0.751222886018166,0.830824099432202,0.670770037593194
0.440469398727873,0.0248321197453408,-0.589122549450733,0.072,56.4540506620988,9.99948536413862,10,0.489140353428741,0.391798444027005,0.608370873381544,0.619903900680511,0.596715563012296,0.746449417967332,0.825899226062818,0.666157214704014
0.437564250101044,0.0247677856219297,-0.579122549450733,0.072,57.5831316753408,9.99948536413862,10,0.486109109920026,0.389019390282062,0.607678487506258,0.619189410685786,0.596046615199488,0.741679644733167,0.820977179882268,0.661548903809073
0.434663377551857,0.0247033968199802,-0.569122549450733,0.072,58.7122126885828,9.99948536413862,10,0.483082035319018,0.386244719784696,0.606986688383886,0.618475387936524,0.595378366119986,0.736913913577912,0.816058352506411,0.656945406414144
0.431766973015102,0.0246389669807209,-0.559122549450733,0.072,59.8412937018248,9.99948536413862,10,0.480059348297315,0.383474597732889,0.60629552624293,0.617761888907492,0.594710859563117,0.732152570520421,0.811143132983957,0.652347024179289
0.428875227214073,0.0245745092366017,-0.549122549450733,0.072,60.9703747150668,9.99948536413862,10,0.477041265317813,0.380709189110334,0.605605051116602,0.617048969681186,0.594044139330494,0.727395960234206,0.806231907661297,0.647754058849185
0.425988329611867,0.0245100362043239,-0.539122549450733,0.072,62.0994557283087,9.99948536413862,10,0.474028000572341,0.377948658651392,0.604915312828153,0.61633668592866,0.59337824922569,0.722644425946386,0.801325060050456,0.64316681218203
0.423106468363388,0.0244455599786129,-0.529122549450733,0.072,63.2285367415507,9.99948536413862,10,0.471019765921469,0.375193170805306,0.604226360976343,0.615625092890835,0.592713233043716,0.717898309337593,0.796422970700303,0.638585585877042
0.420229830268107,0.0243810921267415,-0.519122549450733,0.072,64.3576177547927,9.99948536413862,10,0.46801677083652,0.372442889699694,0.603538244921063,0.614914245360286,0.592049134560299,0.713157950442897,0.791526017071109,0.63401068150057
0.417358600723578,0.0243166436838126,-0.509122549450733,0.072,65.4866987680347,9.99948536413862,10,0.465019222343851,0.369697979103306,0.602851013769105,0.614204197663539,0.59138599752095,0.708423687553816,0.786634573412576,0.629442400410835
0.414492963679746,0.0242522251488068,-0.499122549450733,0.072,66.6157797812766,9.99948536413862,10,0.462027324971408,0.366958602388085,0.60216471636011,0.613495003643879,0.590723865629851,0.70369585712147,0.781749010645422,0.624881043681331
0.411633101594066,0.0241878464813989,-0.489122549450733,0.072,67.7448607945186,9.99948536413862,10,0.459041280697607,0.364224922490524,0.601479401252678,0.612786716644697,0.590062782538542,0.698974793660941,0.776869696246624,0.620326912022904
0.408779195387454,0.0241235170995474,-0.479122549450733,0.072,68.8739418077606,9.99948536413862,10,0.456061288902567,0.361497101872341,0.60079511671067,0.612079389493367,0.589402791834423,0.694260829656877,0.771996994138398,0.615780305704568
0.405931424401098,0.0240592458778572,-0.469122549450733,0.072,70.0030228210026,9.99948536413862,10,0.453087546321698,0.358775302480498,0.600111910689698,0.611373074485689,0.588743937029083,0.689554295470426,0.767131264580989,0.61124152447306
0.403089966354137,0.0239950411467146,-0.459122549450733,0.072,71.1321038342445,9.99948536413862,10,0.450120247001697,0.356059685706576,0.599429830823813,0.610667823370889,0.588086261546446,0.684855519247529,0.762272864069356,0.606710867471208
0.400254997302234,0.0239309106921938,-0.449122549450733,0.072,72.2611848474865,9.99948536413862,10,0.447159582258934,0.353350412345534,0.598748924412395,0.609963687337196,0.587429808710755,0.680164826828642,0.757422145233804,0.602188633155153
0.397426691597069,0.0238668617567299,-0.439122549450733,0.072,73.3902658607285,9.99948536413862,10,0.444205740640259,0.350647642553878,0.598069238407269,0.609260716997995,0.586774621734395,0.675482541659916,0.75257945674461,0.597675119210452
0.394605221846751,0.0238029010405533,-0.429122549450733,0.072,74.5193468739705,9.99948536413862,10,0.441258907886236,0.347951535807267,0.597390819400028,0.608558962378577,0.586120743705564,0.670808984705925,0.74774514322071,0.593170622467163
0.391790758877189,0.0237390347038786,-0.419122549450733,0.072,75.6484278872124,9.99948536413862,10,0.438319266896791,0.345262250857587,0.596713713609591,0.607858472903472,0.585468217575803,0.666144474363931,0.742919545142482,0.588675438813916
0.388983471694413,0.0236752683698384,-0.409122549450733,0.072,76.7775089004544,9.99948536413862,10,0.435386997699296,0.34257994568953,0.596037966869999,0.607159297384388,0.584817086147391,0.661489326379794,0.738102998768641,0.584189863111089
0.386183527447886,0.0236116071281528,-0.399122549450733,0.072,77.9065899136964,9.99948536413862,10,0.432462277419066,0.339904777476707,0.595363624618441,0.606461484008754,0.584167392060615,0.656843853765525,0.733295836057293,0.579714189103119
0.3833910913948,0.0235480555395216,-0.389122549450733,0.072,79.0356709269384,9.99948536413862,10,0.429545280252262,0.337236902537338,0.594690731883539,0.605765080328862,0.583519177780926,0.652208366718551,0.728498384591156,0.575248709330034
0.380606326865379,0.0234846176407269,-0.379122549450733,0.072,80.1647519401804,9.99948536413862,10,0.426636177441204,0.334576476289554,0.594019333273881,0.605070133251618,0.582872485586002,0.647583172542719,0.723710967506958,0.570793715038278
0.377829395229204,0.0234212969504295,-0.369122549450733,0.072,81.2938329534223,9.99948536413862,10,0.423735137252046,0.331923653206362,0.59334947296681,0.604376689028899,0.582227357552705,0.642968575571084,0.718933903429007,0.566349496090919
0.375060455862564,0.0233580964756439,-0.359122549450733,0.072,82.4229139666643,9.99948536413862,10,0.420842324954826,0.329278586770302,0.592681194697481,0.603684793248521,0.58158383554397,0.638364877090522,0.714167506406952,0.561916340877303
0.37229966611685,0.0232950187188748,-0.349122549450733,0.072,83.5519949799063,9.99948536413862,10,0.417957902805844,0.326641429427855,0.59201454174819,0.602994490825805,0.580941961195628,0.63377237526819,0.709412085857694,0.557494536222265
0.369547181287996,0.0232320656858932,-0.339122549450733,0.072,84.6810759931483,9.99948536413862,10,0.415082030032347,0.324012332543645,0.591349556937968,0.602305825995745,0.580301775903166,0.629191365079885,0.704667946511446,0.55308436729496
0.366803154586985,0.0231692388941355,-0.329122549450733,0.072,85.8101570063902,9.99948536413862,10,0.412214862819491,0.32139144635448,0.590686282612463,0.60161884230578,0.579663320808459,0.624622138240312,0.699935388361918,0.548686117517424
0.364067737111418,0.0231065393817001,-0.319122549450733,0.072,86.9392380196322,9.99948536413862,10,0.40935655429955,0.318778919923285,0.590024760634104,0.600933582609153,0.579026636786471,0.620064983135313,0.695214706620581,0.544300068472961
0.361341077818155,0.0230439677169224,-0.309122549450733,0.072,88.0683190328742,9.99948536413862,10,0.406507254543323,0.316174901092987,0.589365032372542,0.600250089058861,0.578391764431939,0.615520184756055,0.690506191674985,0.539926499814431
0.358623323497047,0.0229815240085011,-0.299122549450733,0.072,89.1974000461162,9.99948536413862,10,0.40366711055371,0.313579536440385,0.588707138695396,0.599568403102186,0.577758744046066,0.610988024635252,0.685810129051072,0.535565689172574
0.355914618745742,0.022919207916154,-0.289122549450733,0.072,90.3264810593581,9.99948536413862,10,0.400836266261404,0.31099297123008,0.588051119959282,0.598888565475796,0.577127615623228,0.606468780785376,0.681126799379458,0.531217912064433
0.353215105945587,0.0228570186617751,-0.279122549450733,0.072,91.4555620726001,9.99948536413862,10,0.398014862522667,0.308415349368508,0.587397016001145,0.598210616201417,0.576498418837718,0.601962727638942,0.676456478365588,0.526883441802007
0.350524925238628,0.0227949550410681,-0.269122549450733,0.072,92.5846430858421,9.99948536413862,10,0.395203037119121,0.305846813358135,0.586744866129893,0.597534594582058,0.575871193030524,0.597470135990852,0.671799436763747,0.522562549401226
0.347844214505697,0.0227330154356286,-0.259122549450733,0.072,93.7137240990841,9.99948536413862,10,0.392400924759529,0.303287504251865,0.586094709118321,0.596860539198785,0.575245977196185,0.592991272942817,0.667155940354822,0.518255503491351
0.345173109345609,0.022671197825447,-0.249122549450733,0.072,94.8428051123261,9.99948536413862,10,0.389608657083485,0.300737561607733,0.585446583195358,0.596188487908027,0.574622809969714,0.588526401849891,0.662526249927766,0.513962570224914
0.342511743055448,0.0226094998018032,-0.239122549450733,0.072,95.971886125568,9.99948536413862,10,0.386826362666982,0.298197123443913,0.584800526038609,0.595518477839415,0.57400172961362,0.584075782269114,0.657910621264678,0.509684013188291
0.339860246611962,0.0225479185805257,-0.229122549450733,0.072,97.10096713881,9.99948536413862,10,0.384054167029793,0.295666326194132,0.584156574767207,0.594850545394125,0.573382774005032,0.579639669910277,0.653309305129424,0.505420093313035
0.337218748654053,0.0224864510155838,-0.219122549450733,0.072,98.230048152052,9.99948536413862,10,0.381292192644597,0.293145304663508,0.583514765934977,0.594184726243728,0.572765980622955,0.575218316588825,0.648722547259698,0.50117106878805
0.33458737546636,0.0224250936129845,-0.209122549450733,0.072,99.359129165294,9.99948536413862,10,0.37854055894781,0.290634191984911,0.582875135523911,0.593521055329532,0.572151386535656,0.570811970180911,0.644150588362471,0.496937194972731
0.331966250963951,0.0223638425449446,-0.199122549450733,0.072,100.488210178536,9.99948536413862,10,0.375799382352042,0.28813311957586,0.582237718937957,0.592859566862386,0.571539028388217,0.566420874580581,0.639593664112685,0.492718724311164
0.329355496678089,0.0223026936643066,-0.189122549450733,0.072,101.617291191778,9.99948536413862,10,0.37306877626013,0.285642217096048,0.581602550997112,0.592200294322961,0.570928942390243,0.562045269659134,0.635052005155146,0.488515906247502
0.326755231743105,0.0222416425191701,-0.179122549450733,0.072,102.74637220502,9.99948536413862,10,0.370348851080678,0.283161612405532,0.58096966593184,0.591543270462469,0.570321164303764,0.55768539122662,0.630525837109492,0.484328987142602
0.324165572884339,0.0221806843677071,-0.169122549450733,0.072,103.875453218262,9.99948536413862,10,0.367639714245045,0.280691431523633,0.580339097377793,0.590888527303815,0.569715729431337,0.553341470995501,0.62601538057814,0.480158210192044
0.321586634407173,0.0221198141931338,-0.159122549450733,0.072,105.004534231504,9.99948536413862,10,0.364941470225715,0.278231798588631,0.579710878370852,0.590236096143172,0.569112672604353,0.549013736546466,0.62152085115712,0.476003815345617
0.319018528187123,0.022059026718806,-0.149122549450733,0.072,106.133615244746,9.99948536413862,10,0.362254220555983,0.275782835818263,0.579085041342473,0.589586007551953,0.568512028171583,0.544702411296395,0.617042459449678,0.471866039228374
0.31646136366101,0.0219983164234122,-0.139122549450733,0.072,107.262696257988,9.99948536413862,10,0.359578063850898,0.273344663471122,0.578461618115349,0.58893829137918,0.567913829987957,0.540407714468472,0.612580411082569,0.467745115063351
0.313915247819178,0.0219376775562331,-0.129122549450733,0.072,108.39177727123,9.99948536413862,10,0.356913095829394,0.270917399808961,0.577840639899386,0.588292976754215,0.567318111403599,0.536129861064432,0.608134906724902,0.463641272596045
0.311380285198767,0.0218771041524404,-0.119122549450733,0.072,109.520858284472,9.99948536413862,10,0.35425940933755,0.268501161059984,0.577222137287976,0.587650092089859,0.566724905253138,0.531869061838936,0.603706142109455,0.459554738020735
0.308856577878028,0.0218165900484062,-0.109122549450733,0.072,110.649939297714,9.99948536413862,10,0.351617094372904,0.266096061383152,0.576606140254594,0.587009665085784,0.566134243845284,0.527625523276083,0.599294308056356,0.455485733908729
0.306344225471665,0.0217561288969963,-0.0991225494507326,0.072,111.779020310956,9.99948536413862,10,0.348986238109778,0.263702212833552,0.575992678149686,0.586371722732301,0.565546158952714,0.523399447568006,0.594899590498998,0.451434479138637
0.303843325127202,0.0216957141828198,-0.0891225494507326,0.072,112.908101324198,9.99948536413862,10,0.346366924925529,0.261319725328875,0.575381779697873,0.585736291314429,0.564960681802248,0.51919103259558,0.590522170512119,0.44740118882873
0.301353971522356,0.0216353392374096,-0.0791225494507326,0.072,114.03718233744,9.99948536413862,10,0.343759236427679,0.258948706617034,0.574773472995449,0.585103396416272,0.564377843065348,0.515000471911211,0.5861622243419,0.443386074271469
0.298876256863417,0.0215749972543091,-0.0691225494507326,0.072,115.166263350682,9.99948536413862,10,0.341163251481863,0.256589262244971,0.574167785508181,0.584473062925666,0.563797672848937,0.510827954723672,0.581819923438016,0.439389342870283
0.296410270884604,0.0215146813040392,-0.0591225494507326,0.072,116.295344363924,9.99948536413862,10,0.338579046240521,0.254241495528687,0.573564744069408,0.583845315039097,0.563220200686562,0.506673665885007,0.577495434487508,0.435411198078644
0.293956100848407,0.0214543843489227,-0.0491225494507326,0.072,117.424425377166,9.99948536413862,10,0.336006694172295,0.251905507524518,0.572964374878433,0.583220176266869,0.562645455529889,0.502537785879444,0.573188919450387,0.431451839341533
